url,titulo,region
https://www.youtube.com/embed/v-HdtAW0BPQ,"CNR Ensenada entregan registros de vacunación contra el covid-19", Ensenada
https://www.youtube.com/embed/1vgkLoL_UVI,"CNR Ensenada jubilados realizan manifestación por una jubilación digna", Ensenada
https://www.youtube.com/embed/gK6Ij3Rt7Fg,"CNR Ensenada Acuden a clausurar negocios utilizados como depósitos de almacenamiento", Ensenada
https://www.youtube.com/embed/O6pMeSz7D4c,"CNR Ensenada Denuncian obra inconclusa en el sauzal", Ensenada
https://www.youtube.com/embed/ak9roBCD10M,"CNR Ensenada Entrevista con el lic guillermo villa acerca del amparo por una invasión pública", Ensenada
https://www.youtube.com/embed/LoTwNt2qJa4,"CNR Ensenada ingeniero marcelino márquez wong recibió reconocimiento internacional", Ensenada
https://www.youtube.com/embed/NhbCMYIWiI4,"CNR Ensenada Denuncian licencias falsas", Ensenada
https://www.youtube.com/embed/_swmCoceyRA,"CNR Ensenada Entrevista con ezequiel gutierrez funcionario bienestar en el municipio de Ensenada", Ensenada
https://www.youtube.com/embed/wK_F-sUlL74,"CNR Ensenada SECRETARIO DE DIRECCIÓN DE ALCOHOLES", Ensenada
https://www.youtube.com/embed/CX6r1TssQ4M,"CNR Ensenada Dejan Carta  Dirigida  A AMLO, Jaime  Bonilla Y Armando Ayala", Ensenada
https://www.youtube.com/embed/ctgZSA7Nae0,"CNR ENSENADA CIUDADANOS PIDEN REAPERTURA DE LA AV REFORMA", Ensenada
https://www.youtube.com/embed/88_J5STxlnA,"CNR Ensenada vecinos en  maneadero solicitan apoyo en pendiente para prevenir accidentes", Ensenada
