url,titulo,region
https://www.youtube.com/embed/o6yF-B3UJ6E,"CNR Tijuana Migrante hondureño lleva 15 días huyendo de su país en el cual fue golpeado y amenazado",Tijuana
https://www.youtube.com/embed/b1naIjm4tSw,"CNR Tijuana Ayuntamiento limpia calle la cual se volvió a llenar de basura",Tijuana
https://www.youtube.com/embed/o9xNtcVx9ic,"CNR Tijuana Vecinos de la calle González ortega solicitan a ayuntamiento reparación de su vialidad",Tijuana
https://www.youtube.com/embed/1WKEQInH08Y,"CNR Tijuana Colonia Libertad parte baja hace un llamado a la comunidad para evitar arrojar basura",Tijuana
https://www.youtube.com/embed/qgWGLSynQbA,"CNR Tijuana Antonio santana médicos sector privado",Tijuana
https://www.youtube.com/embed/4osG9wLN6rY,"CNR Tijuana Pide a las autoridades que nos apoyen a rehabilitar el parque en el cañón del pato",Tijuana
https://www.youtube.com/embed/kLysHI1MrUg,"CNR Tijuana Esta mañana se reunieron miembros del colectivo todos somos Erick carrillo",Tijuana
https://www.youtube.com/embed/aeuqrJtEAiI,"CNR Tijuana Esta mañana se manifestaron maestros del CNTE",Tijuana
https://www.youtube.com/embed/svrXw9Z0ylY,"CNR Tijuana En fraccionamiento lomas de la presa se encuentra alcantarilla derramando aguas negras",Tijuana
https://www.youtube.com/embed/UbYWdeP19yQ,"CNR Tijuana Se dieron a conocer nuevos integrantes que se sumaron al proyecto de marina del pilar",Tijuana
https://www.youtube.com/embed/ZRZvCTafJqg,"CNR Tijuana Preparatoria Federal Lazaro Cardenas inicia fase de regreso a clases presenciales",Tijuana
https://www.youtube.com/embed/RKkzT5BNESw,"CNR Tijuana Esta mañana en la preparatoria lázaro cárdenas continuó vacunación contra el covid 19",Tijuana
https://www.youtube.com/embed/aLXd6GOmlKs,"CNR Tijuana Manifestación en garita san Ysidro",Tijuana
https://www.youtube.com/embed/W6wvFCX_eok,"CNR Tijuana En la casa de los pobres se atienden personas en situación de calle",Tijuana
https://www.youtube.com/embed/rPpu9tSyqi4,"CNR Tijuana La señora Martha cabrera nos comentó que hace ya 10 meses que no sabe de su hijo",Tijuana
